Gene,pvals,p_fdr,log2_fold_change
NP_721006.1,0.0163009174877421,0.0521582205741199,0.0544147280385002
NP_721007.1,0.0235493221213602,0.0649762282193585,-0.0494814269255661
NP_721008.1,0.0684614629162903,0.127244787336824,0.125657423967114
NP_721013.1,0.000700704318761926,0.00891350493801697,-0.0122864903728038
NP_721014.1,0.000349668019277492,0.00578304926266527,0.238841311276661
NP_721015.1,0.0554279798285296,0.111025984135061,0.0239667744179015
NP_721016.1,0.0149549653035434,0.0503089869414883,0.074548489751034
NP_721017.1,0.0351013529878337,0.0827479548774563,0.0210249548430369
NP_721018.1,0.284360476530116,0.341128091563072,-0.152407293049784
NP_721019.1,0.156107379925541,0.22039132675319,-0.122527639214946
NP_721020.1,0.0483771457280341,0.102013808914122,0.00927616766258957
NP_721021.1,0.000509933272592625,0.00723024567631664,0.00512551526818723
NP_721022.1,0.303117068984846,0.357714661530912,-0.0717032300570057
NP_721026.1,0.0532797176779112,0.108723923886488,-0.0016927092196592
NP_721027.1,0.0785479067331369,0.138415790750353,-0.132455403218111
NP_721029.1,0.246914787160217,0.304427084571627,0.0665533617969696
NP_721030.1,0.19978984330834,0.259713538846077,0.0831056243932294
NP_721031.1,0.0201955349856241,0.0597178629284469,0.0660073335427446
NP_721032.1,0.0313804851436361,0.078211667170971,-0.00326256082591137
NP_721034.1,0.0331064110740653,0.0804509931966767,0.0467501501358704
NP_721035.1,0.000857592992593212,0.00999303174401338,0.0631494247528501
NP_721036.1,0.154112500376264,0.218298183830152,-0.16026688589079
NP_721037.1,0.0100825088321688,0.0407370366588991,0.0956054907889739
NP_721038.1,0.116850204567021,0.180528036866557,0.0268928964363575
NP_721039.1,0.0345009153808989,0.0822250152384186,-0.0545124434051923
NP_721040.1,0.00185573134368408,0.0151474070928213,-0.0036786364354763
NP_721041.1,0.0739824627556579,0.134297116662562,-0.0775172066103086
NP_721042.1,0.0515974315858793,0.106736397546713,0.039329946122801
NP_721043.1,0.0389609629514717,0.0888527664981759,-0.0260984001274324
NP_721044.1,0.0178245010412998,0.0554442109996539,-0.0353117472359438
NP_721045.1,0.0107812018599375,0.0419888159912872,0.0286282754164798
NP_721046.1,0.129841708965686,0.193192342854855,-0.0740611584056266
NP_721047.1,0.0311251885392771,0.077773270852607,0.0509115404906979
NP_721048.1,0.00622141074462867,0.0310451128554368,0.125106608093701
NP_721052.1,0.00104089410446861,0.0112658096721216,0.0153590321919027
NP_721053.1,0.00122002328162863,0.0124474290270762,-1.17974660313209
NP_721054.1,0.0346696593093077,0.0822250152384186,-1.12970989206007
NP_721055.1,0.116741628948327,0.180502644916948,-0.874934414838824
NP_721056.1,0.622730589096346,0.663005013065078,-0.31667743680643
NP_721057.1,0.0794628152248626,0.139362269494634,0.082856789896232
NP_721058.1,0.00382115006399617,0.022919653400835,0.117860039194106
NP_721059.1,0.000317293001203752,0.00559979269692028,0.272857740695444
NP_721060.1,0.232820258576036,0.291620771451698,-0.054823775865681
NP_721061.1,0.00270946765405807,0.0190929753032365,0.0697961322791103
NP_721063.1,0.353175592352384,0.40555157410218,-0.092654994179056
NP_721064.1,0.194638109099374,0.255047528913494,0.0517448061918141
NP_721066.1,0.021456755566615,0.0614266454804376,0.0652435130188946
NP_721067.1,0.0133095509794882,0.0469791177816529,0.144557038865747
NP_721069.1,0.0286653251999185,0.0732143051716301,0.0439846749774646
NP_721070.1,0.127050446359408,0.190284269432784,-0.107952997305919
NP_721071.1,0.0645454686309721,0.122168669611666,-0.0365546574750717
NP_721072.1,0.0299580610734329,0.0755313277256822,-1.00420759419751
NP_721073.1,0.149893970746172,0.215122555818133,-0.973286204420908
NP_721074.1,0.0845647072706077,0.145776405658226,-0.859958742225375
NP_721075.1,0.200592997014627,0.26058466919871,-0.637811415614415
NP_721076.1,0.351586702002442,0.4042009091683,-0.146942857090513
NP_721077.1,0.000699969848970986,0.00891350493801697,0.0898452317436041
NP_721078.1,0.207154600368661,0.267865255526209,0.0837739449413279
NP_721082.1,0.0258716252228406,0.0687686754566413,0.29279864757127
NP_721083.1,0.0458163829817993,0.0986019663982967,0.549156245236292
NP_721084.1,0.099981150498951,0.162004196714181,0.198546265418654
NP_721085.1,0.015720497053461,0.0513054999864163,0.316276470700965
NP_721086.1,0.143316524628736,0.207660556026401,-0.0978582061930221
NP_721087.1,0.0248575443472612,0.067539430480284,0.0345154611430129
NP_721088.1,0.00107496157216099,0.0115073755183791,0.184960909998688
NP_721089.1,0.199282569438591,0.259345300643498,-0.151438070468242
NP_721090.1,0.067355910812786,0.125786681870589,-0.094227431647954
NP_721091.1,0.0220716153129824,0.0623030178647443,0.00771952950368528
NP_721092.1,0.00845708525578103,0.0368985078309021,0.0224060842590055
NP_721093.1,0.120378091803974,0.183728182139959,-0.0897546756365534
NP_721094.1,0.0939281444706555,0.155411536628189,0.0134609902170551
NP_721098.1,0.0705462847945572,0.129832037947319,-0.181540125209645
NP_721099.1,0.0978573246368081,0.160018780436984,-0.164272571303353
NP_721100.1,0.402548290576298,0.450998795442652,-0.330350249760169
NP_721101.1,0.0906932465381834,0.152243418995974,-0.158845189435342
NP_721102.1,0.459020317294125,0.506318018907202,-0.108869204100313
NP_721103.1,0.126171237498571,0.189256856247856,0.0479391365127728
NP_721104.1,0.0607171873641011,0.117187162607167,-0.0661795669338674
NP_721105.1,0.0119946028406081,0.045050680865478,0.069174584522699
NP_721106.1,0.00748160998589659,0.0342440980429239,0.0486714983144396
NP_721107.1,0.219046828573921,0.279552271776098,-0.227602574426405
NP_721108.1,0.0551348044843392,0.110778545625457,-0.0616421812456945
NP_721109.1,0.181220358533051,0.243158001620718,-0.000947868647778149
NP_721110.1,1.85808678339199e-05,0.000808887113036647,0.113638914216547
NP_721111.1,0.017718490797137,0.0554442109996539,0.0603527771013648
NP_721112.1,0.0495643758457122,0.103735696882212,0.108457279832618
NP_721113.1,0.00674365718856903,0.0326115062817996,0.11558059797512
NP_721115.1,0.170435536241542,0.232671230311624,-0.131377103783052
NP_721116.1,0.127994064043524,0.191437379779469,0.051017732002539
NP_721117.1,0.0104949428205391,0.0414507923093472,0.124794104301038
NP_721118.1,0.233665738250997,0.292119451967902,-0.204483056115355
NP_721119.1,0.0850811514773472,0.146077104070222,-0.13081150574229
NP_721121.1,0.000513018963250644,0.00723024567631664,0.00249618164491126
NP_721122.1,0.0544822531153939,0.110065045723902,0.0362264058126702
NP_721123.1,0.146447590670977,0.210342963896537,0.123633468083171
NP_721124.1,0.0611792548041831,0.117731002123177,0.133355747501599
NP_721125.1,0.132188677840767,0.195735162426351,0.163130375202121
NP_721133.1,0.586352444217709,0.627342675162476,-0.309160907703629
NP_721134.1,0.0320147711323305,0.0787901214173812,-0.0812390331778894
NP_721135.1,0.0758319895949185,0.136222462128128,0.118815702839413
NP_721136.1,0.0834246870840438,0.144819019885172,0.0378352932611934
NP_721137.1,0.0129857351604738,0.0465290285484792,-0.00803767171220141
NP_721138.1,0.155237497900459,0.219574193781226,-0.00762232257545856
NP_721143.1,0.00412160424157872,0.0240304247299188,0.0350812227636723
NP_721144.1,0.00155170874756793,0.0138045597886489,0.19901491603245
NP_721145.1,6.48444703005694e-06,0.000437439018312427,0.399696428155226
NP_721146.1,0.145403063053886,0.209657249695707,-0.0072381801152973
NP_721147.1,0.0262072811207952,0.0693979077867694,0.00350779995927079
NP_721149.1,0.144921780636975,0.209521600197664,-0.130949827597136
NP_721150.1,0.0631508335201992,0.120225930870817,-0.0232336743641251
NP_721151.1,0.369643123617363,0.420273290288111,-0.192721996562659
NP_721152.1,0.0101988132036603,0.0409779235605185,0.00879461759081167
NP_721153.1,0.0100854838078438,0.0407370366588991,0.0297094952077176
NP_721154.1,0.018965404707012,0.0573536195354644,0.0215046648217589
NP_721155.1,0.389835143504863,0.439405665204848,-0.173557498631607
NP_721156.1,0.0760036503859337,0.136222462128128,-0.0288252879308581
NP_721157.1,0.695934279715607,0.729836859723166,-0.28638682787173
NP_721159.1,0.107300578346424,0.170479994307091,-0.031962367241165
NP_721160.1,0.0356842290107596,0.0839200535799257,-0.0958035419255085
NP_721161.1,0.0178304507043297,0.0554442109996539,-0.0338624503017518
NP_721162.1,0.0671037637316133,0.125555179704136,0.0176389021702053
NP_721166.1,0.00485424101596972,0.0268628761307477,0.174955636236952
NP_721168.1,0.0231992418249723,0.0643729670469133,0.0694283368995505
NP_721169.1,0.0121652519255034,0.045332872234536,0.161816291531805
NP_721170.1,0.457462603874676,0.504884079431262,-0.509660419887276
NP_721171.1,0.258329451417542,0.316094562977492,0.0223238250895156
NP_721172.1,0.1931953952195,0.254006563244966,0.0402193904348798
NP_721173.1,0.00070880921838895,0.00895843392789647,0.00817046425152889
NP_721174.1,0.0215130588634137,0.0614266454804376,0.0388581191000683
NP_721176.1,0.114850532514739,0.178423626642644,-0.103787725090327
NP_721177.1,0.268150437055047,0.32546883902778,-0.0469057173578267
NP_721178.1,0.51013684563012,0.554582730626751,-0.146015226221236
NP_721179.1,0.0882552403343084,0.149302258907522,-0.0404123934961556
NP_721180.1,0.0244163073421452,0.0667106639933925,0.185129851714207
NP_721181.1,0.103305712561112,0.165474972123645,-0.075009727577029
NP_721183.1,0.00178208760063187,0.0149833030456559,-1.21690454763173
NP_721186.1,0.122551056043587,0.186250984320704,-0.994265321678278
NP_721188.1,0.0148197234500926,0.0500986311054303,-0.0447697703438386
NP_721190.1,0.0148326728132463,0.0500986311054303,0.00598578582978725
NP_721191.1,0.00155764174532938,0.0138045597886489,0.0080371725304527
NP_721192.1,0.0321991605820713,0.0791444862989681,-0.0136489631923203
NP_721193.1,0.0757207998032502,0.136222462128128,-0.0757861252955411
NP_721194.1,0.271332366214623,0.328313839045365,0.00896853976480051
NP_721195.1,0.224386012567669,0.284512749915899,-0.00392580952835822
NP_721196.1,0.0194814581626028,0.0582655985209423,-0.0226612845441128
NP_721197.1,1.37156862103714e-05,0.000655342177710184,0.111051305953532
NP_721198.1,0.071298126494248,0.130779990451528,0.0827874507931671
NP_721199.1,0.00187388910271954,0.0152321524988696,0.0985455946032658
NP_721200.1,0.161734248486034,0.226150887069336,0.0115240156315755
NP_721201.1,0.000296986194547539,0.00548710009647199,0.144574400538524
NP_721202.1,0.0315956755435244,0.0784485784407658,-0.0963184897583407
NP_721203.1,0.00911142082581309,0.0381614035862834,0.606035172730004
NP_721205.1,0.209158981689612,0.269744861836702,-0.171185370200147
NP_721206.1,0.00952825176773462,0.0393794202805741,0.103977026805078
NP_721207.1,0.0179752702920029,0.0556692135914521,0.0178955624326602
NP_721208.1,0.0180800328534022,0.0557426137127563,0.0603901090980186
NP_721209.1,0.0116970323807812,0.0444079194456404,0.0948515064799704
NP_721212.1,0.518378707238505,0.562917897716315,-0.309108015081611
NP_721213.3,0.131525593545422,0.195195937693546,-0.0522098166819059
NP_721214.1,0.0502943258373773,0.10448206184032,0.00231288803081407
NP_721216.1,0.00231894163764059,0.0170253635289066,-0.0194933398511693
NP_721219.1,0.623931080421021,0.663922317514818,-0.511921580363905
NP_721220.1,0.047749730138435,0.10112540950454,-0.134615203703932
NP_721221.1,0.0472507626445401,0.100504065169006,0.0302292322896302
NP_721222.1,0.621119888873734,0.661649734803505,-0.326313893206725
NP_721223.1,0.0217500219181637,0.0618407734944596,0.0834523449448566
NP_721224.1,0.0106796101615853,0.0417150690873251,0.035247642238164
NP_721225.1,2.37705848663272e-06,0.000208512118504696,0.18212082683773
NP_721226.1,0.000201821098070664,0.00407595392907661,0.065063543329031
NP_721227.1,0.000583502022761992,0.00799356966846673,0.075179464356408
NP_721228.1,0.36088956616962,0.412817933547008,-0.71161756371119
NP_721230.1,0.264361195493805,0.321866738329623,0.00245697030968246
NP_721231.1,0.279436182642135,0.337078498642822,-0.0210648656432165
NP_721232.1,0.0906786760272301,0.152243418995974,0.0301295895067597
NP_721233.1,0.00623963026113453,0.0310451128554368,0.000303890636913168
NP_721234.1,0.0761020745336416,0.136229496983738,0.0488094340125628
NP_721235.1,0.246929370793423,0.304427084571627,0.0700655404064858
NP_721236.1,0.0759015734040544,0.136222462128128,0.0214744303014025
NP_721237.1,0.0147701119051946,0.0500950453483433,0.0536472482062628
NP_721238.1,0.0594205142428689,0.115710524256243,0.0398220626951224
NP_721239.1,0.0605628099065966,0.117187162607167,0.0719983058177519
NP_721240.1,0.29614192111444,0.351053063955215,0.0139011235688682
NP_721241.1,0.29102581164914,0.346999126610265,-0.0329491083243666
NP_721242.1,0.0104200395564972,0.0413400157670935,0.0487065683724373
NP_721243.1,0.0400500015206728,0.0905980981281733,-0.0720672696280882
NP_721244.1,0.166256570803383,0.228880268590181,-0.077484299676863
NP_721245.1,0.745604055826118,0.775285745946585,-0.334110909612505
NP_721246.1,0.00117623081983685,0.0122565754045765,-1.15573912523578
NP_721247.1,0.00245229620624988,0.0175330228760712,-1.0980342394271
NP_721248.1,0.79912214896085,0.824805210650319,-0.582427949851774
NP_721251.1,0.101006020713283,0.16316907844133,-0.0433230590601879
NP_721252.1,0.124774807784051,0.188026037268427,0.0948064095647939
NP_721253.1,0.0407007741265875,0.0918580835414573,-0.0697845510177437
NP_721254.1,0.0588569040862381,0.11530067510494,-0.036898082182856
NP_721255.1,0.14208073939684,0.206174939613637,-0.0999998006683334
NP_721257.1,1,1,NaN
NP_721258.1,0.0759391732963,0.136222462128128,0.105120423070195
NP_721259.1,0.10802118283337,0.17124862185479,0.1385373587937
NP_721260.1,0.00708690598970034,0.0336422126024487,0.120786664366682
NP_721261.1,0.00305247070062082,0.020339422117402,0.130888508818911
NP_721262.1,0.145156480137998,0.209610475071901,-0.0319287198488816
NP_721263.1,0.140956195861069,0.205150956680411,-0.159379711984569
NP_721264.1,0.00660369265756239,0.0321806813834943,0.0270338220337971
NP_721265.1,0.129782296278019,0.193192342854855,-0.129901967757327
NP_721266.1,0.0279286907606485,0.0721798221637341,0.181296576733056
NP_721267.1,0.000172341108473929,0.00363028205914438,0.0525284747556783
NP_721268.1,0.00244439227813648,0.0175330228760712,0.0959171806201237
NP_721269.1,0.00332900918347516,0.0215503819076953,-0.0480206077939907
NP_721270.1,0.19731358772476,0.257177191186165,0.0562248423270621
NP_721271.1,0.973479381570269,0.97897644173314,-0.391364631818186
NP_721272.1,0.945392655065777,0.954491968392152,-0.430438323461936
NP_721273.1,0.735190921309848,0.767309011638781,-0.540811500947371
NP_721274.1,0.111144847782522,0.17517356249417,-0.0146758509994768
NP_721275.1,0.164966072830397,0.228226367708154,0.15293065905314
NP_721276.1,0.017782420295421,0.0554442109996539,0.0398155128473433
NP_721277.1,0.00688681980706361,0.0329905770254633,0.109446560557282
NP_721278.1,0.000229303713885623,0.00437262501597512,0.0716859603761991
NP_721279.1,0.000156754136967368,0.00337452037713268,0.0635744506166897
NP_721280.1,0.0372976831924695,0.0866739755326783,0.102374459315412
NP_721281.1,0.0147804676933856,0.0500950453483433,0.0812159336122243
NP_721282.1,0.111875915059039,0.175726586602226,-0.151101517370295
NP_721283.1,0.0340931769622948,0.0816485741676473,-0.0465174206410671
NP_721286.1,0.561810418931482,0.603815566302298,0.0197268834721423
NP_721287.1,0.393071437115361,0.442595792250584,0.106116217332383
NP_721288.1,0.464920674764162,0.511961552480604,0.100361991244653
NP_721289.1,0.287552790326344,0.343583877938465,0.119541720313397
NP_721290.1,0.326663318622613,0.380233773726499,0.174082747530033
NP_721291.1,0.336597625538298,0.390174407354749,0.195386336964558
NP_721292.1,0.123587033724471,0.186810956069628,0.252966229986813
NP_721294.1,0.682823192521073,0.718394540359174,-0.00164025211088566
NP_721295.1,0.487908860655109,0.534272475138825,0.109528259622427
NP_721296.1,0.402652829621847,0.450998795442652,0.110753289245947
NP_721297.1,0.181950273970539,0.243470346112217,0.114371072307083
NP_721298.1,0.0383032072755463,0.0879965341636079,-0.0167232801810386
NP_721299.1,0.00240070749570638,0.0173541918232059,0.0416411547841951
NP_721300.1,4.36276804684862e-06,0.00032871779245294,0.120756812236642
NP_721301.1,0.000429824052072384,0.00637897968189243,0.236989564171301
NP_721302.1,0.888168237077273,0.905588632267376,-0.422195319305815
NP_721303.1,0.153018422831371,0.217534898640534,-0.187006743424771
NP_721304.1,0.0209117813951733,0.0606008576229947,-0.0310097334277582
NP_721305.1,0.00119502560667725,0.0123081983253464,0.11364779403414
NP_721306.1,0.0136502994367757,0.0478370958795056,0.182009746360147
NP_721307.1,0.0049366707301113,0.0269158928929975,0.128792557175534
NP_721308.1,0.00204287837618866,0.0158191910430169,0.0626390021407335
NP_721309.1,0.00747312028929653,0.0342440980429239,0.0874584779718844
NP_721310.1,0.0053496511967004,0.0283001427347722,-0.0168467510350217
NP_721311.1,0.0280798459993666,0.0723794977799463,-0.0948131112614721
NP_721312.1,0.569232937170367,0.610694043766018,-0.343241026149569
NP_721313.1,0.115863478100746,0.179428105612143,0.138897640279241
NP_721315.1,0.3389502711973,0.3919737787931,-0.0919972236654159
NP_721321.1,0.0390309997683736,0.088908986681679,0.0421797386212045
NP_721322.1,0.235537100370838,0.294271160476067,-0.130965914426808
NP_721323.1,0.241643012266153,0.299796492102212,-0.151853886226108
NP_721324.1,0.0658294619268969,0.123880802992114,-0.0332522612383901
NP_721325.1,0.75019180047135,0.779546680261522,-0.552896207254512
NP_721326.1,0.602514938834146,0.643580569888818,-0.30454663866399
NP_721327.1,0.48836854974482,0.53447708879894,-0.282675827649956
NP_721328.1,0.653428030427754,0.689319069255773,-0.265225738735277
NP_721331.1,0.991340123577239,0.994385715354742,-0.501026866855046
NP_721332.1,0.260054619432916,0.317808483761124,-0.182238190778079
NP_721333.1,0.844811771486476,0.866031533407643,-0.427122024203009
NP_721334.1,0.566458751970138,0.608050791840822,-0.33234631469911
NP_721335.1,0.292763221018377,0.348808067446559,-0.176459977753654
NP_721336.1,0.0163092246697695,0.0521582205741199,0.0547533555176532
NP_721337.1,0.000946560526282416,0.0104763393841088,0.0372852693998324
NP_721338.1,0.00147986945992137,0.0134840198697022,-0.0212683891258173
NP_721343.1,0.0123759341847258,0.0458330130882058,-0.0573610892930467
NP_721344.1,0.0079835089685935,0.0357070640855586,-0.0034625200720433
NP_721345.1,0.163502760547266,0.227487150505748,-0.0633191225078176
NP_721346.1,0.216854206274706,0.27765842489683,-0.0729261192180067
NP_721347.1,0.294991090306046,0.350234876308814,-0.0125818615450334
NP_721348.1,0.375607344283989,0.425829787820492,-0.0461747596232561
NP_721349.1,0.000803604652730126,0.00971766367097726,0.0853815419224853
NP_721350.1,0.0052714780390942,0.0280620257570259,0.264414770128083
NP_721352.1,0.00233783705425006,0.0170253635289066,0.0931747130153478
NP_721353.1,0.0717371386539024,0.131339303385976,-0.120618887736885
NP_721355.1,0.109130478729859,0.172687082255084,0.128337033909983
NP_721356.1,0.0758510538196161,0.136222462128128,0.410041713443689
NP_721358.1,0.13891408926177,0.203243154083306,0.208972661727395
NP_721359.1,0.0534521818676967,0.108962356169425,-0.041347654752038
NP_721360.1,0.00105951665289448,0.0114043578187928,0.0911808340207765
NP_721362.1,0.00210721549457115,0.0160696976658325,-0.0537975510264228
NP_721363.1,0.00119884204856338,0.0123081983253464,0.0220320727827364
NP_721364.1,0.00871076083391276,0.0374050965658964,0.105937671108082
NP_721365.1,0.00205874916177072,0.0158191910430169,0.0908218568720985
NP_721366.1,0.00022091212565733,0.00432766854162709,0.0254990554121487
NP_721367.1,0.0119133524048212,0.0448812641558554,0.112427701338781
NP_721368.1,0.000610119227667542,0.00824292115172907,0.13510148937495
NP_721369.1,0.000848535129436325,0.00999303174401338,0.0286816803376541
NP_721370.1,0.0617714474766525,0.118637515300747,0.0391674712718836
NP_721371.1,0.165575982383261,0.228469176455976,-0.106800993240881
NP_721372.1,0.0151124589848794,0.0506073626519294,-0.0162279686385987
NP_721373.1,0.0789633579269031,0.138610410554483,-0.0710334088214218
NP_721374.1,0.0587646319116357,0.1152358340622,0.0162105044509012
NP_721375.1,0.738163524166738,0.768965762620412,-0.301016854150933
NP_721376.1,0.929912302726842,0.941932885750715,-0.435217770248213
NP_721377.1,0.181075165072876,0.243129711019714,0.136514208391142
NP_721379.1,0.367523575198979,0.418835855356937,-0.246324678275177
NP_721380.1,0.233383190772199,0.292079205327241,-0.149025548664306
NP_721382.1,0.150364034620943,0.215481451223429,0.108557739424541
NP_721383.1,3.50821045543823e-05,0.00122724719325062,0.122877087943919
NP_721384.1,0.0474693884406577,0.100838911201642,-0.0144058100586696
NP_721385.1,0.158805473516712,0.223330884866647,0.0406586098800194
NP_721386.1,0.39796882369388,0.447286819056977,-0.230128015041283
NP_721387.1,0.00346998734439397,0.0217875166912429,0.104973805477817
NP_721388.1,0.0471086406670164,0.100310681594223,0.178293790645853
NP_721389.1,0.038613766494902,0.0882664744031657,0.153223614115453
NP_721390.1,0.371447023632016,0.422079303535452,-0.105226116573243
NP_721391.1,0.189067269207008,0.25042761321518,-0.00456041289569401
NP_721392.1,0.184020109066202,0.245537938419213,0.0484608745694403
NP_721393.1,0.168952359142866,0.231291175094951,0.0962210177844714
NP_721394.1,0.129353378666752,0.192848758605912,-0.125226698761594
NP_721395.1,0.32478345565432,0.378270386222837,-0.134341385352343
NP_721396.1,0.0316462178969612,0.0784746086837304,-1.14622400048612
NP_721397.1,0.158686316811435,0.2233236312023,-0.824534835824839
NP_721398.1,0.0914939437348692,0.152708285030946,-0.812395550435521
NP_721399.1,0.00138028962808485,0.0131123579710231,0.0855627393949481
NP_721400.1,0.00807549062752924,0.035881583809121,0.129495175857783
NP_721401.1,0.00354007905844514,0.0220860346353313,0.0816845032314004
NP_721402.1,0.0283758478528538,0.0728548963876023,0.181805276744742
NP_721403.1,0.152191940328023,0.216517074148582,-0.12529146305953
NP_721404.1,0.0715807788145095,0.131175627406571,-0.00654989140294615
NP_721409.1,0.00977469623308685,0.0399623616214317,0.0447608707349772
NP_721410.1,0.0234802577591818,0.0648770450638041,-0.0213409435657354
NP_721411.1,0.0701957253138385,0.129607375956465,-0.0193786406267311
NP_721412.1,0.0307884795894074,0.0771286848026204,0.247191361482663
NP_721413.1,0.0587649812292688,0.1152358340622,-0.0133678473824096
NP_721414.1,0.170035050630413,0.232286376698033,-0.0429420325416836
NP_721415.1,0.0275236316319159,0.0715097341869291,-0.0064375665436649
NP_721416.1,0.0412973453810423,0.0920381110369305,0.00719014548856035
NP_721417.1,0.00361922895664624,0.0224345935643763,0.0736936165197229
NP_721419.1,0.0656741284560867,0.123792254824536,0.114081320472788
NP_721420.1,0.138919133903801,0.203243154083306,0.0704498850870891
NP_721421.1,0.00191653336146291,0.015398977578017,0.234078022854164
NP_721422.1,0.0616775331277794,0.118573392931619,-0.0117397920215183
NP_721423.1,0.711307349989973,0.744364903114507,-0.357964484917154
NP_721424.1,0.287161596158835,0.343436854014138,0.100965006156274
NP_721425.1,0.618143376198782,0.659195903088413,-0.0350851072988628
NP_721426.1,4.72269957508791e-05,0.00142334899501496,0.317676180072432
NP_721428.1,0.0124070770044886,0.0458593657581003,0.0507796455778387
NP_721429.1,0.0159251249103341,0.0515658176848668,0.0572030841685941
NP_721434.1,0.141526829794701,0.205675860213516,-0.144403851067075
NP_721435.1,0.00733658861315466,0.0340577656236256,-0.061784590819402
NP_721441.1,0.633439512110621,0.672943603158734,-0.568765627249185
NP_721442.1,0.626921530025867,0.666515434693986,-0.302968577852081
NP_721443.1,0.642919439914613,0.679697346353334,-0.269790147709376
NP_721444.1,0.0251279320708712,0.0676107812586699,-0.129000705829455
NP_721445.1,0.0449341583032487,0.0972663161503472,-0.999562277646438
NP_721446.1,0.0961335335185558,0.158192634298731,-1.02650819725685
NP_721448.1,0.00556201577096203,0.0289786938705176,0.693099632916001
NP_721458.1,0.164019600081806,0.227989746566387,-0.0127558214029865
NP_721466.1,0.713512359276527,0.746273738292961,-0.314999957722914
NP_721467.1,0.750497722804099,0.779546680261522,-0.306823234632905
NP_721468.1,0.449973755107538,0.49745969878988,-0.232612320139875
NP_721469.1,0.412462453310769,0.460406806858004,-0.102606511166743
NP_721479.1,0.122052445706624,0.185781461646679,-0.119797984883423
NP_721480.1,0.431835817747711,0.480389759777266,-0.163357681786883
NP_721481.1,0.164213135479925,0.227989746566387,-0.0860449805273031
NP_721482.1,0.505877206496451,0.55156553594225,-0.103127112488554
NP_721483.1,0.00225629734592697,0.0167427518964808,0.0462564661103045
NP_721484.1,0.659199272489333,0.69465915804551,-0.358399300363265
NP_721485.1,0.499744114545965,0.545707202004206,-0.271414662799594
NP_721502.1,0.0540410438853476,0.109479219205166,-0.0351459805464433
NP_721513.1,0.113367941968761,0.176993831706263,-0.094875605087915
NP_721514.3,0.531832911835233,0.575931826581107,-0.207986309871937
NP_721534.1,0.0426700179315824,0.0939219832898539,-0.870461928091106
NP_721535.1,0.367998512940972,0.419133190029863,-0.626507569662039
NP_721536.1,0.368432275843923,0.419383398244187,-0.257554539706319
NP_721541.1,1,1,NaN
NP_721553.1,0.0187886100057901,0.0570649410873532,0.0826260869288575
NP_721560.1,0.00657177383688433,0.0321049998664748,0.00464742384943092
NP_721561.1,0.0134978675721724,0.0474100064161834,-0.0124194341686254
NP_721576.1,0.538144829092877,0.581802273837166,-0.242798421508655
NP_721577.1,0.140879160481418,0.205150956680411,-0.187744147384528
NP_721578.1,0.0425511692817523,0.0937657374836364,-0.123618577769666
NP_721580.1,0.162655356397775,0.226468971700953,-0.175727261546369
NP_721591.1,0.12315840985384,0.186441214533874,-0.058243316302724
NP_721604.1,0.0491892763028181,0.103281663748361,-0.0671476219923057
NP_721614.1,0.169691705182445,0.231979100106358,-0.196708935256066
NP_721621.1,0.14644892763031,0.210342963896537,-0.0361012943961152
NP_721627.1,0.0345925070680032,0.0822250152384186,-0.00526605421117152
NP_721630.1,0.109595558064976,0.173143305039748,-0.0806103171447377
NP_721635.1,0.64176101224966,0.67913184652101,-0.284598545318543
NP_721655.1,0.101242227504028,0.163371930543979,-0.0685112542449533
NP_721658.1,0.041642561638717,0.0923870648360664,0.000554570320778076
NP_721667.1,0.0895566591469825,0.150982353931961,-0.170968107672319
NP_721668.1,0.0204756123168642,0.0599606424451847,0.0920170056988498
NP_721669.1,0.298459596471103,0.353069051622518,-0.100749106745452
NP_721681.1,0.136987682395557,0.200717180114357,0.175815711253563
NP_721685.1,1.03056216402677e-06,0.000112159515518247,0.156720656565651
NP_721692.1,0.406761715490399,0.455340686083252,-0.221293020399669
NP_721716.1,0.12295660854084,0.186441214533874,-0.0219889216133677
NP_721717.1,0.00501129552278746,0.0271942601915253,0.0735115442866832
NP_721718.1,0.0598339239069583,0.116284381878702,0.117312292999443
NP_721719.1,0.432728676213939,0.481109805166348,-0.168965576005751
NP_721723.1,0.293028681711403,0.348808067446559,-0.202742282337741
NP_721724.1,0.29616425284375,0.351053063955215,-0.173390919135973
NP_721725.1,0.176537185847948,0.238672427243707,-0.0891803167707265
NP_721732.1,0.855203035036127,0.875309689464876,-0.634711654674219
NP_721733.1,0.157874971914963,0.222348618627837,-1.09344124286861
NP_721737.1,0.447573215110816,0.49588622555316,-0.284847185501873
NP_721740.1,0.0789431230813882,0.138610410554483,-0.836393312264234
NP_721741.1,0.262594395720666,0.319914441055214,-0.15782094407086
NP_721747.1,0.374074350636895,0.4248183495059,-0.154770914018257
NP_721748.1,0.0188469959724489,0.0571536611610332,-0.0339234217125228
NP_721750.1,0.102364397464809,0.164640274740198,-0.079016581361011
NP_721758.1,0.0411901091657968,0.0920381110369305,-0.134955080326835
NP_721769.1,0.128949108969783,0.192392463421024,-0.0974030026029139
NP_721770.1,0.0974586402814551,0.15949998021,-0.0766890255356914
NP_721777.1,0.129879691444535,0.193192342854855,-0.12526878323056
NP_721778.1,0.012102648184503,0.0452463507508424,0.0338847332757614
NP_721787.1,0.000773618158569116,0.00948309466950942,-0.0113402059230279
